SAMPLE_NAME,Collection_ID,sample type,DNAextraction_plate,DNAextraction_well,LOCATION_ID,openBIS identifier,Collected by ,COLLECTION_DATE,Comment,id_sampling,Plot #,Row #,Vine #,Lat.,Long.,Replicate
Lavaux_2021-09-30_must_Plot11_Row2/Vine51_ID58,Harvest_2021,must,DNA12,A09,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV138,Lena Flörl,2021-09-30 00:00:00 +0200,,58,11,2,51,46.5001724,6.7064523,
Lavaux_2021-09-30_must_Plot11_Row3/Vine19_ID59,Harvest_2021,must,DNA12,C11,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV139,Lena Flörl,2021-09-30 00:00:00 +0200,,59,11,3,19,46.4999372,6.706405,
Lavaux_2021-09-30_must_Plot11_Row3/Vine40_ID60,Harvest_2021,must,DNA14,A05,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV140,Lena Flörl,2021-09-30 00:00:00 +0200,,60,11,3,40,46.5000999,6.7064305,
Lavaux_2021-09-30_must_Plot11_Row4/Vine10_ID61,Harvest_2021,must,DNA14,B09,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV141,Lena Flörl,2021-09-30 00:00:00 +0200,,61,11,4,10,46.4998345,6.7063976,
Lavaux_2021-09-30_must_Plot11_Row4/Vine32_ID62,Harvest_2021,must,DNA12,A07,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV142,Lena Flörl,2021-09-30 00:00:00 +0200,,62,11,4,32,46.5000468,6.7064643,
Lavaux_2021-09-30_must_Plot11_Row4/Vine50_ID63,Harvest_2021,must,DNA12,E05,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV143,Lena Flörl,2021-09-30 00:00:00 +0200,,63,11,4,50,46.500171,6.706473,
Lavaux_2021-09-30_must_Plot11_Row5/Vine19_ID64,Harvest_2021,must,DNA14,A09,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV144,Lena Flörl,2021-09-30 00:00:00 +0200,,64,11,5,19,46.499958,6.7064469,
Lavaux_2021-09-30_must_Plot11_Row5/Vine41_ID65,Harvest_2021,must,DNA14,B04,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV145,Lena Flörl,2021-09-30 00:00:00 +0200,,65,11,5,41,46.5001091,6.7064445,
Lavaux_2021-09-30_must_Plot11_Row6/Vine22_ID66,Harvest_2021,must,DNA11,E01,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV146,Lena Flörl,2021-09-30 00:00:00 +0200,,66,11,6,22,46.4998982,6.706405,
Lavaux_2021-09-30_must_Plot11_Row6/Vine40_ID67,Harvest_2021,must,DNA12,G04,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV147,Lena Flörl,2021-09-30 00:00:00 +0200,,67,11,6,40,46.5000556,6.706517,
Lavaux_2021-09-30_must_Plot11_Row7/Vine15_ID68,Harvest_2021,must,DNA11,B11,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV148,Lena Flörl,2021-09-30 00:00:00 +0200,,68,11,7,15,46.499958,6.706441,
Lavaux_2021-09-30_must_Plot11_Row7/Vine30_ID69,Harvest_2021,must,DNA12,B08,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV149,Lena Flörl,2021-09-30 00:00:00 +0200,,69,11,7,30,46.5000383,6.7064647,
Lavaux_2021-09-30_must_Plot11_Row7/Vine50_ID70,Harvest_2021,must,DNA12,B09,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV150,Lena Flörl,2021-09-30 00:00:00 +0200,,70,11,7,50,46.5001384,6.7065237,
Lavaux_2021-09-30_must_Plot11_Row8/Vine11_ID71,Harvest_2021,must,DNA42,H6,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV151,Lena Flörl,2021-09-30 00:00:00 +0200,,71,11,8,11,46.4998227,6.7064737,
Lavaux_2021-09-30_must_Plot11_Row8/Vine30_ID72,Harvest_2021,must,DNA14,A04,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV152,Lena Flörl,2021-09-30 00:00:00 +0200,,72,11,8,30,46.5000466,6.7065066,
Lavaux_2021-09-30_must_Plot11_Row8/Vine50_ID73,Harvest_2021,must,DNA12,C09,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV153,Lena Flörl,2021-09-30 00:00:00 +0200,,73,11,8,50,46.5001724,6.7065307,
Lavaux_2021-09-30_must_Plot11_Row9/Vine20_ID74,Harvest_2021,must,DNA11,A06,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV154,Lena Flörl,2021-09-30 00:00:00 +0200,,74,11,9,20,46.4999496,6.7064968,
Lavaux_2021-09-30_must_Plot11_Row9/Vine40_ID75,Harvest_2021,must,DNA12,H08,Lavaux_Plot_11,/BOKULICH_MATERIALS/SAMPLES/ENV155,Lena Flörl,2021-09-30 00:00:00 +0200,,75,11,9,40,46.5000974,6.7065287,
Lavaux_2021-09-30_must_Plot12_Row2/Vine10_ID76,Harvest_2021,must,DNA12,A10,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV156,Lena Flörl,2021-09-30 00:00:00 +0200,,76,12,2,10,46.5022651,6.704799,
Lavaux_2021-09-30_must_Plot12_Row2/Vine30_ID77,Harvest_2021,must,DNA12,F03,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV157,Lena Flörl,2021-09-30 00:00:00 +0200,,77,12,2,30,46.5024156,6.7048852,
Lavaux_2021-09-30_must_Plot12_Row2/Vine50_ID78,Harvest_2021,must,DNA11,D04,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV158,Lena Flörl,2021-09-30 00:00:00 +0200,,78,12,2,50,46.5025404,6.7050786,
Lavaux_2021-09-30_must_Plot12_Row3/Vine20_ID79,Harvest_2021,must,,,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV159,Lena Flörl,2021-09-30 00:00:00 +0200,,79,12,3,20,46.5023724,6.7049117,
Lavaux_2021-09-30_must_Plot12_Row3/Vine41_ID80,Harvest_2021,must,DNA12,F02,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV160,Lena Flörl,2021-09-30 00:00:00 +0200,,80,12,3,41,46.5024555,6.7051068,
Lavaux_2021-09-30_must_Plot12_Row3/Vine60_ID81,Harvest_2021,must,DNA12,E06,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV161,Lena Flörl,2021-09-30 00:00:00 +0200,,81,12,3,60,46.5025801,6.7051487,
Lavaux_2021-09-30_must_Plot12_Row4/Vine10_ID82,Harvest_2021,must,DNA11,E09,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV162,Lena Flörl,2021-09-30 00:00:00 +0200,,82,12,4,10,46.5022619,6.7049301,
Lavaux_2021-09-30_must_Plot12_Row4/Vine30_ID83,Harvest_2021,must,DNA11,D02,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV163,Lena Flörl,2021-09-30 00:00:00 +0200,,83,12,4,30,46.5025033,6.7049385,
Lavaux_2021-09-30_must_Plot12_Row4/Vine50_ID84,Harvest_2021,must,DNA11,F12,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV164,Lena Flörl,2021-09-30 00:00:00 +0200,,84,12,4,50,46.5024566,6.7050813,
Lavaux_2021-09-30_must_Plot12_Row5/Vine20_ID85,Harvest_2021,must,DNA12,D09,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV165,Lena Flörl,2021-09-30 00:00:00 +0200,,85,12,5,20,46.5023468,6.7049301,
Lavaux_2021-09-30_must_Plot12_Row5/Vine40_ID86,Harvest_2021,must,DNA14,A03,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV166,Lena Flörl,2021-09-30 00:00:00 +0200,,86,12,5,40,46.5024188,6.7049787,
Lavaux_2021-09-30_must_Plot12_Row5/Vine60_ID87,Harvest_2021,must,DNA12,F11,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV167,Lena Flörl,2021-09-30 00:00:00 +0200,,87,12,5,60,46.5025499,6.7051883,
Lavaux_2021-09-30_must_Plot12_Row6/Vine11_ID88,Harvest_2021,must,DNA11,D12,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV168,Lena Flörl,2021-09-30 00:00:00 +0200,,88,12,6,11,46.5022808,6.7048765,
Lavaux_2021-09-30_must_Plot12_Row6/Vine31_ID89,Harvest_2021,must,DNA12,G02,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV169,Lena Flörl,2021-09-30 00:00:00 +0200,,89,12,6,31,46.502371,6.705023,
Lavaux_2021-09-30_must_Plot12_Row6/Vine50_ID90,Harvest_2021,must,DNA11,A12,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV170,Lena Flörl,2021-09-30 00:00:00 +0200,,90,12,6,50,46.5024497,6.7051363,
Lavaux_2021-09-30_must_Plot12_Row7/Vine20_ID91,Harvest_2021,must,DNA12,B03,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV171,Lena Flörl,2021-09-30 00:00:00 +0200,,91,12,7,20,46.5023422,6.7049496,
Lavaux_2021-09-30_must_Plot12_Row7/Vine40_ID92,Harvest_2021,must,DNA12,H02,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV172,Lena Flörl,2021-09-30 00:00:00 +0200,,92,12,7,40,46.5023932,6.7050669,
Lavaux_2021-09-30_must_Plot12_Row7/Vine60_ID93,Harvest_2021,must,DNA11,F08,Lavaux_Plot_12,/BOKULICH_MATERIALS/SAMPLES/ENV173,Lena Flörl,2021-09-30 00:00:00 +0200,,93,12,7,60,46.502497,6.705222,
Lavaux_2021-09-30_must_Plot13_Row1/Vine10_ID94,Harvest_2021,must,DNA12,H10,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV174,Lena Flörl,2021-09-30 00:00:00 +0200,,94,13,1,10,46.5017565,6.7120839,
Lavaux_2021-09-30_must_Plot13_Row1/Vine30_ID95,Harvest_2021,must,DNA11,H04,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV175,Lena Flörl,2021-09-30 00:00:00 +0200,,95,13,1,30,46.5019215,6.7119478,
Lavaux_2021-09-30_must_Plot13_Row2/Vine20_ID96,Harvest_2021,must,DNA11,A07,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV176,Lena Flörl,2021-09-30 00:00:00 +0200,,96,13,2,20,46.5018887,6.7120011,
Lavaux_2021-09-30_must_Plot13_Row3/Vine10_ID97,Harvest_2021,must,DNA11,G10,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV177,Lena Flörl,2021-09-30 00:00:00 +0200,,97,13,3,10,46.5018442,6.7121409,
Lavaux_2021-09-30_must_Plot13_Row3/Vine30_ID98,Harvest_2021,must,DNA12,G10,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV178,Lena Flörl,2021-09-30 00:00:00 +0200,,98,13,3,30,46.501894,6.7119173,
Lavaux_2021-09-30_must_Plot13_Row4/Vine20_ID99,Harvest_2021,must,DNA14,B12,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV179,Lena Flörl,2021-09-30 00:00:00 +0200,,99,13,4,20,46.5018571,6.7120212,
Lavaux_2021-09-30_must_Plot13_Row5/Vine10_ID100,Harvest_2021,must,DNA12,F06,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV180,Lena Flörl,2021-09-30 00:00:00 +0200,,100,13,5,10,46.5018813,6.7122328,
Lavaux_2021-09-30_must_Plot13_Row5/Vine31_ID101,Harvest_2021,must,DNA14,A07,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV181,Lena Flörl,2021-09-30 00:00:00 +0200,,101,13,5,31,46.5019358,6.7118163,
Lavaux_2021-09-30_must_Plot13_Row6/Vine20_ID102,Harvest_2021,must,DNA12,B05,Lavaux_Plot_13,/BOKULICH_MATERIALS/SAMPLES/ENV182,Lena Flörl,2021-09-30 00:00:00 +0200,,102,13,6,20,46.5019759,6.7120533,
Lavaux_2021-09-30_must_Plot14_Row2/Vine4_ID103,Harvest_2021,must,DNA11,D08,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV183,Lena Flörl,2021-09-30 00:00:00 +0200,,103,14,2,4,46.4977301,6.7054672,
Lavaux_2021-09-30_must_Plot14_Row4/Vine4_ID104,Harvest_2021,must,DNA42,H4,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV184,Lena Flörl,2021-09-30 00:00:00 +0200,,104,14,4,4,46.4976586,6.7055319,
Lavaux_2021-09-30_must_Plot14_Row5/Vine8_ID105,Harvest_2021,must,DNA12,B04,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV185,Lena Flörl,2021-09-30 00:00:00 +0200,,105,14,5,8,46.497693,6.705497,
Lavaux_2021-09-30_must_Plot14_Row6/Vine4_ID106,Harvest_2021,must,DNA12,H03,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV187,Lena Flörl,2021-09-30 00:00:00 +0200,,106,14,6,4,46.4976826,6.7055574,
Lavaux_2021-09-30_must_Plot14_Row6/Vine12_ID107,Harvest_2021,must,DNA12,B12,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV186,Lena Flörl,2021-09-30 00:00:00 +0200,,107,14,6,12,46.497712,6.705492,
Lavaux_2021-09-30_must_Plot14_Row7/Vine8_ID108,Harvest_2021,must,DNA11,D07,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV188,Lena Flörl,2021-09-30 00:00:00 +0200,,108,14,7,8,46.4977163,6.7055071,
Lavaux_2021-09-30_must_Plot14_Row8/Vine4_ID109,Harvest_2021,must,DNA11,D05,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV189,Lena Flörl,2021-09-30 00:00:00 +0200,,109,14,8,4,46.4977036,6.7055866,
Lavaux_2021-09-30_must_Plot14_Row9/Vine10_ID110,Harvest_2021,must,DNA12,G07,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV190,Lena Flörl,2021-09-30 00:00:00 +0200,,110,14,9,10,46.4977336,6.7055359,
Lavaux_2021-09-30_must_Plot14_Row10/Vine4_ID111,Harvest_2021,must,DNA12,E01,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV191,Lena Flörl,2021-09-30 00:00:00 +0200,,111,14,10,4,46.4977566,6.7055527,
Lavaux_2021-09-30_must_Plot14_Row11/Vine8_ID112,Harvest_2021,must,DNA12,F08,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV192,Lena Flörl,2021-09-30 00:00:00 +0200,,112,14,11,8,46.4977449,6.7055326,
Lavaux_2021-09-30_must_Plot14_Row12/Vine4_ID113,Harvest_2021,must,DNA11,F09,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV193,Lena Flörl,2021-09-30 00:00:00 +0200,,113,14,12,4,46.4977617,6.7056295,
Lavaux_2021-09-30_must_Plot14_Row13/Vine10_ID114,Harvest_2021,must,DNA12,D03,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV194,Lena Flörl,2021-09-30 00:00:00 +0200,,114,14,13,10,46.497792,6.7055712,
Lavaux_2021-09-30_must_Plot14_Row14/Vine4_ID115,Harvest_2021,must,DNA11,A09,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV195,Lena Flörl,2021-09-30 00:00:00 +0200,,115,14,14,4,46.4977744,6.7056414,
Lavaux_2021-09-30_must_Plot14_Row15/Vine9_ID116,Harvest_2021,must,DNA12,A05,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV196,Lena Flörl,2021-09-30 00:00:00 +0200,,116,14,15,9,46.4977896,6.7055785,
Lavaux_2021-09-30_must_Plot14_Row16/Vine4_ID117,Harvest_2021,must,DNA12,H09,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV197,Lena Flörl,2021-09-30 00:00:00 +0200,,117,14,16,4,46.4977846,6.7055832,
Lavaux_2021-09-30_must_Plot14_Row17/Vine10_ID118,Harvest_2021,must,DNA12,E12,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV198,Lena Flörl,2021-09-30 00:00:00 +0200,,118,14,17,10,46.4978312,6.7055705,
Lavaux_2021-09-30_must_Plot14_Row18/Vine4_ID119,Harvest_2021,must,DNA12,G09,Lavaux_Plot_14,/BOKULICH_MATERIALS/SAMPLES/ENV199,Lena Flörl,2021-09-30 00:00:00 +0200,,119,14,18,4,46.4978432,6.7056033,
Lavaux_2021-09-30_must_Plot15_Row2/Vine11_ID120,Harvest_2021,must,DNA11,C07,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,120,15,2,11,46.5052834,6.7020169,
Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121a,Harvest_2021,must,DNA12,E04,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV201,Lena Flörl,2021-09-30 00:00:00 +0200,,121,15,3,20,46.505267,6.7020937,
Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121b,Harvest_2021,must,DNA11,B01,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,121,15,3,20,46.505267,6.7020937,
Lavaux_2021-09-30_must_Plot15_Row3/Vine20_ID121c,Harvest_2021,must,DNA11,F01,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,121,15,3,20,46.505267,6.7020937,
Lavaux_2021-09-30_must_Plot15_Row4/Vine10_ID122,Harvest_2021,must,DNA11,E08,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,122,15,4,10,46.5053002,6.7019736,
Lavaux_2021-09-30_must_Plot15_Row4/Vine10_ID122,Harvest_2021,must,DNA11,G12,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,122,15,4,10,46.5053002,6.7019736,
Lavaux_2021-09-30_must_Plot15_Row4/Vine30_ID123,Harvest_2021,must,DNA12,B11,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV203,Lena Flörl,2021-09-30 00:00:00 +0200,,123,15,4,30,46.5053958,6.7021171,
Lavaux_2021-09-30_must_Plot15_Row5/Vine20_ID124,Harvest_2021,must,DNA11,H03,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,124,15,5,20,46.5052841,6.7020457,
Lavaux_2021-09-30_must_Plot15_Row5/Vine31_ID125,Harvest_2021,must,DNA 11 / 12,,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV205,Lena Flörl,2021-09-30 00:00:00 +0200,,125,15,5,31,46.505401,6.702106,
Lavaux_2021-09-30_must_Plot15_Row6/Vine10_ID126,Harvest_2021,must,DNA12,A12,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV206,Lena Flörl,2021-09-30 00:00:00 +0200,,126,15,6,10,46.5052958,6.7019022,
Lavaux_2021-09-30_must_Plot15_Row6/Vine30_ID127,Harvest_2021,must,DNA12,D07,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV207,Lena Flörl,2021-09-30 00:00:00 +0200,,127,15,6,30,46.5053288,6.7020206,
Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128a,Harvest_2021,must,DNA12,G01,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV208,Lena Flörl,2021-09-30 00:00:00 +0200,,128,15,7,20,46.5052926,6.701984,
Lavaux_2021-09-30_must_Plot15_Row7/Vine20_ID128b,Harvest_2021,must,DNA12,D04,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,128,15,7,20,46.5052926,6.701984,
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129a,Harvest_2021,must,DNA12,B07,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV209,Lena Flörl,2021-09-30 00:00:00 +0200,,129,15,7,39,46.5054355,6.7021694,
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129b,Harvest_2021,must,DNA11,H02,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,129,15,7,39,46.5054355,6.7021694,
Lavaux_2021-09-30_must_Plot15_Row7/Vine39_ID129c,Harvest_2021,must,DNA11,C06,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,129,15,7,39,46.5054355,6.7021694,
Lavaux_2021-09-30_must_Plot15_Row8/Vine10_ID130,Harvest_2021,must,DNA12,H04,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,130,15,8,10,46.5052481,6.7019653,
Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131a,Harvest_2021,must,DNA12,G06,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV211,Lena Flörl,2021-09-30 00:00:00 +0200,,131,15,8,29,46.5053335,6.7020209,
Lavaux_2021-09-30_must_Plot15_Row8/Vine29_ID131c,Harvest_2021,must,DNA11,E04,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,131,15,8,29,46.5053335,6.7020209,
Lavaux_2021-09-30_must_Plot15_Row9/Vine20_ID132,Harvest_2021,must,DNA12,C03,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV212,Lena Flörl,2021-09-30 00:00:00 +0200,,132,15,9,20,46.5052864,6.7018684,
Lavaux_2021-09-30_must_Plot15_Row10/Vine10_ID133,Harvest_2021,must,DNA11,H11,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,133,15,10,10,46.5053448,6.7019247,
Lavaux_2021-09-30_must_Plot15_Row10/Vine30_ID134,Harvest_2021,must,DNA11,D10,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV214,Lena Flörl,2021-09-30 00:00:00 +0200,,134,15,10,30,46.5054671,6.7021111,
Lavaux_2021-09-30_must_Plot15_Row10/Vine30_ID134,Harvest_2021,must,DNA11,E12,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,134,15,10,30,46.5054671,6.7021111,
Lavaux_2021-09-30_must_Plot15_Row11/Vine20_ID135,Harvest_2021,must,DNA11,G02,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,135,15,11,20,46.5053485,6.7019616,
Lavaux_2021-09-30_must_Plot15_Row11/Vine38_ID136,Harvest_2021,must,DNA12,H12,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV216,Lena Flörl,2021-09-30 00:00:00 +0200,,136,15,11,38,46.5054385,6.7020303,
Lavaux_2021-09-30_must_Plot15_Row12/Vine9_ID137,Harvest_2021,must,DNA11,A04,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV217,Lena Flörl,2021-09-30 00:00:00 +0200,,137,15,12,9,46.5052668,6.7017943,
Lavaux_2021-09-30_must_Plot15_Row12/Vine30_ID138,Harvest_2021,must,DNA11,F06,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,138,15,12,30,46.5053554,6.7019829,
Lavaux_2021-09-30_must_Plot15_Row13/Vine20_ID139,Harvest_2021,must,DNA11,F03,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,139,15,13,20,46.505353,6.70191,
Lavaux_2021-09-30_must_Plot15_Row13/Vine39_ID140,Harvest_2021,must,DNA11,B10,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,140,15,13,39,46.5054435,6.7020702,
Lavaux_2021-09-30_must_Plot15_Row14/Vine10_ID141,Harvest_2021,must,DNA12,G03,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV221,Lena Flörl,2021-09-30 00:00:00 +0200,,141,15,14,10,46.5063854,6.7018721,
Lavaux_2021-09-30_must_Plot15_Row14/Vine31_ID142,Harvest_2021,must,DNA11,H07,Lavaux_Plot_15,-,Lena Flörl,2021-09-30 00:00:00 +0200,,142,15,14,31,46.5054237,6.7019438,
Lavaux_2021-09-30_must_Plot15_Row15/Vine20_ID143,Harvest_2021,must,DNA 9 / 11 / 12,,Lavaux_Plot_15,/BOKULICH_MATERIALS/SAMPLES/ENV223,Lena Flörl,2021-09-30 00:00:00 +0200,,143,15,15,20,46.5054811,6.7018902,
Lavaux_2021-09-30_must_Plot17_Row2/Vine5_ID144,Harvest_2021,must,DNA12,A04,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV224,Lena Flörl,2021-09-30 00:00:00 +0200,,144,17,2,5,46.487554,6.7209575,
Lavaux_2021-09-30_must_Plot17_Row3/Vine10_ID145,Harvest_2021,must,DNA14,A12,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV225,Lena Flörl,2021-09-30 00:00:00 +0200,,145,17,3,10,46.4876426,6.7209355,
Lavaux_2021-09-30_must_Plot17_Row3/Vine15_ID146,Harvest_2021,must,DNA14,A10,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV226,Lena Flörl,2021-09-30 00:00:00 +0200,,146,17,3,15,46.4876426,6.7208504,
Lavaux_2021-09-30_must_Plot17_Row3/Vine25_ID147,Harvest_2021,must,DNA11,G11,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV227,Lena Flörl,2021-09-30 00:00:00 +0200,,147,17,3,25,46.4877185,6.7207927,
Lavaux_2021-09-30_must_Plot17_Row4/Vine5_ID148,Harvest_2021,must,DNA14,B06,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV228,Lena Flörl,2021-09-30 00:00:00 +0200,,148,17,4,5,46.4875946,6.7211179,
Lavaux_2021-09-30_must_Plot17_Row4/Vine15_ID149,Harvest_2021,must,DNA12,A02,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV229,Lena Flörl,2021-09-30 00:00:00 +0200,,149,17,4,15,46.4876112,6.7209265,
Lavaux_2021-09-30_must_Plot17_Row4/Vine25_ID150,Harvest_2021,must,DNA14,B11,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV230,Lena Flörl,2021-09-30 00:00:00 +0200,,150,17,4,25,46.4876063,6.7208229,
Lavaux_2021-09-30_must_Plot17_Row4/Vine35_ID151,Harvest_2021,must,DNA11,G04,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV231,Lena Flörl,2021-09-30 00:00:00 +0200,,151,17,4,35,46.4876964,6.7207612,
Lavaux_2021-09-30_must_Plot17_Row5/Vine10_ID152,Harvest_2021,must,DNA14,C02,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV232,Lena Flörl,2021-09-30 00:00:00 +0200,,152,17,5,10,46.4876197,6.7207421,
Lavaux_2021-09-30_must_Plot17_Row5/Vine20_ID153,Harvest_2021,must,DNA12,B10,Lavaux_Plot_17,/BOKULICH_MATERIALS/SAMPLES/ENV233,Lena Flörl,2021-09-30 00:00:00 +0200,,153,17,5,20,46.4876225,6.7209201,
