id	SAMPLE_NAME	Fungal conc. (ng/uL)	Collection_ID	sample_type	Plot_ID	COLLECTION_DATE	Replicate	Time_point	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Coordinates	Latitude	Longitude	Quadrant	Cluster	Plot_PCA_kMeans_Cluster	washed
364525_159-LP3-ITS-0159	Lavaux_2021-09-30_must_Plot4_Row20/Vine10_ID22	0.95	Harvest_2021	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364525_018-LP3-ITS-0018	Lavaux_2021-09-30_must_Plot4_Row20/Vine30_ID23	3.94	Harvest_2021	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364525_058-LP3-ITS-0058	Lavaux_2021-09-30_must_Plot4_Row21/Vine20_ID24	3.16	Harvest_2021	must	Lavaux_Plot_4	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	46°29′55.815″N 6°42′29.007″E	46.4988570548289	6.70807175575627	NW	Cluster3	Cluster1	no
364525_067-LP3-ITS-0067	Lavaux_2021-09-30_must_Plot5_Row2/Vine10_ID25	7.77	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_008-LP3-ITS-0008	Lavaux_2021-09-30_must_Plot5_Row2/Vine30_ID26	1.31	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_153-LP3-ITS-0153	Lavaux_2021-09-30_must_Plot5_Row2/Vine50_ID27	0.58	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_131-LP3-ITS-0131	Lavaux_2021-09-30_must_Plot5_Row3/Vine20_ID28	6.56	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_033-LP3-ITS-0033	Lavaux_2021-09-30_must_Plot5_Row3/Vine40_ID29	5.55	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_038-LP3-ITS-0038	Lavaux_2021-09-30_must_Plot5_Row4/Vine10_ID30	5.71	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_134-LP3-ITS-0134	Lavaux_2021-09-30_must_Plot5_Row4/Vine31_ID31	3.93	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_037-LP3-ITS-0037	Lavaux_2021-09-30_must_Plot5_Row4/Vine50_ID32	0.38	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_054-LP3-ITS-0054	Lavaux_2021-09-30_must_Plot5_Row5/Vine20_ID33	3.09	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_059-LP3-ITS-0059	Lavaux_2021-09-30_must_Plot5_Row5/Vine41_ID34	7.39	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_250-LP3-ITS-0250	Lavaux_2021-09-30_must_Plot5_Row6/Vine12_ID35	0.001	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_066-LP3-ITS-0066	Lavaux_2021-09-30_must_Plot5_Row6/Vine20_ID36	2.85	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364525_004-LP3-ITS-0004	Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37b	1.3	Harvest_2021	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′47.037″N 6°42′31.353″E	46.4964065903741	6.70871201397826	SW	Cluster3	Cluster3	no
364526_340-LP3-ITS-0916	Lavaux_2021-09-30_must_Plot9_Row2/Vine10_ID38	3.0	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_132-LP3-ITS-0132	Lavaux_2021-09-30_must_Plot9_Row3/Vine20_ID39	3.0	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_106-LP3-ITS-0106	Lavaux_2021-09-30_must_Plot9_Row4/Vine10_ID40	2.47	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_100-LP3-ITS-0100	Lavaux_2021-09-30_must_Plot9_Row4/Vine30_ID41	3.41	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_249-LP3-ITS-0249	Lavaux_2021-09-30_must_Plot9_Row5/Vine20_ID42	0.001	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_108-LP3-ITS-0108	Lavaux_2021-09-30_must_Plot9_Row5/Vine40_ID43	2.88	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_157-LP3-ITS-0157	Lavaux_2021-09-30_must_Plot9_Row6/Vine10_ID44	1.59	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_136-LP3-ITS-0136	Lavaux_2021-09-30_must_Plot9_Row6/Vine30_ID45	2.12	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_233-LP3-ITS-0233	Lavaux_2021-09-30_must_Plot9_Row7/Vine20_ID46	1.32	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_138-LP3-ITS-0138	Lavaux_2021-09-30_must_Plot9_Row7/Vine40_ID47	5.21	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_150-LP3-ITS-0150	Lavaux_2021-09-30_must_Plot9_Row8/Vine10_ID48	6.83	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_073-LP3-ITS-0073	Lavaux_2021-09-30_must_Plot9_Row8/Vine30_ID49	8.23	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_084-LP3-ITS-0084	Lavaux_2021-09-30_must_Plot9_Row9/Vine20_ID50	3.92	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_009-LP3-ITS-0009	Lavaux_2021-09-30_must_Plot9_Row9/Vine40_ID51	4.83	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_137-LP3-ITS-0137	Lavaux_2021-09-30_must_Plot9_Row10/Vine10_ID52	1.52	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_341-LP3-ITS-0917	Lavaux_2021-09-30_must_Plot9_Row10/Vine31_ID53	1.9	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364526_339-LP3-ITS-0915	Lavaux_2021-09-30_must_Plot9_Row11/Vine22_ID54	2.0	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_039-LP3-ITS-0039	Lavaux_2021-09-30_must_Plot9_Row11/Vine40_ID55	4.56	Harvest_2021	must	Lavaux_Plot_9	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	46°29′57.936″N 6°42′44.103″E	46.4994682681065	6.71224196270189	NE	Cluster3	Cluster2	no
364525_020-LP3-ITS-0020	Lavaux_2021-09-30_must_Plot11_Row2/Vine10_ID56	5.46	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_177-LP3-ITS-0177	Lavaux_2021-09-30_must_Plot11_Row2/Vine31_ID57	5.59	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_161-LP3-ITS-0161	Lavaux_2021-09-30_must_Plot11_Row2/Vine51_ID58	1.24	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_179-LP3-ITS-0179	Lavaux_2021-09-30_must_Plot11_Row3/Vine19_ID59	7.61	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_225-LP3-ITS-0225	Lavaux_2021-09-30_must_Plot11_Row3/Vine40_ID60	3.12	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_258-LP3-ITS-0258	Lavaux_2021-09-30_must_Plot11_Row4/Vine10_ID61	1.35	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_145-LP3-ITS-0145	Lavaux_2021-09-30_must_Plot11_Row4/Vine32_ID62	2.78	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_194-LP3-ITS-0194	Lavaux_2021-09-30_must_Plot11_Row4/Vine50_ID63	1.78	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_257-LP3-ITS-0257	Lavaux_2021-09-30_must_Plot11_Row5/Vine19_ID64	0.65	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_218-LP3-ITS-0218	Lavaux_2021-09-30_must_Plot11_Row5/Vine41_ID65	2.68	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_005-LP3-ITS-0005	Lavaux_2021-09-30_must_Plot11_Row6/Vine22_ID66	4.08	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_127-LP3-ITS-0127	Lavaux_2021-09-30_must_Plot11_Row6/Vine40_ID67	6.5	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_082-LP3-ITS-0082	Lavaux_2021-09-30_must_Plot11_Row7/Vine15_ID68	7.86	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_154-LP3-ITS-0154	Lavaux_2021-09-30_must_Plot11_Row7/Vine30_ID69	3.96	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_162-LP3-ITS-0162	Lavaux_2021-09-30_must_Plot11_Row7/Vine50_ID70	3.35	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364526_336-LP3-ITS-0912	Lavaux_2021-09-30_must_Plot11_Row8/Vine11_ID71	0.8	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_217-LP3-ITS-0217	Lavaux_2021-09-30_must_Plot11_Row8/Vine30_ID72	0.55	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_163-LP3-ITS-0163	Lavaux_2021-09-30_must_Plot11_Row8/Vine50_ID73	2.14	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_041-LP3-ITS-0041	Lavaux_2021-09-30_must_Plot11_Row9/Vine20_ID74	5.77	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_160-LP3-ITS-0160	Lavaux_2021-09-30_must_Plot11_Row9/Vine40_ID75	2.96	Harvest_2021	must	Lavaux_Plot_11	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine	46°30′00.818″N 6°42′23.968″E	46.5002436975776	6.70665543730247	NW	Cluster3	Cluster1	no
364525_169-LP3-ITS-0169	Lavaux_2021-09-30_must_Plot12_Row2/Vine10_ID76	2.4	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_118-LP3-ITS-0118	Lavaux_2021-09-30_must_Plot12_Row2/Vine30_ID77	7.98	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_028-LP3-ITS-0028	Lavaux_2021-09-30_must_Plot12_Row2/Vine50_ID78	4.3	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_110-LP3-ITS-0110	Lavaux_2021-09-30_must_Plot12_Row3/Vine41_ID80	3.7	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_141-LP3-ITS-0141	Lavaux_2021-09-30_must_Plot12_Row3/Vine60_ID81	1.92	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_069-LP3-ITS-0069	Lavaux_2021-09-30_must_Plot12_Row4/Vine10_ID82	3.43	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_012-LP3-ITS-0012	Lavaux_2021-09-30_must_Plot12_Row4/Vine30_ID83	1.62	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_094-LP3-ITS-0094	Lavaux_2021-09-30_must_Plot12_Row4/Vine50_ID84	10.88	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_164-LP3-ITS-0164	Lavaux_2021-09-30_must_Plot12_Row5/Vine20_ID85	1.65	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_209-LP3-ITS-0209	Lavaux_2021-09-30_must_Plot12_Row5/Vine40_ID86	0.79	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_182-LP3-ITS-0182	Lavaux_2021-09-30_must_Plot12_Row5/Vine60_ID87	6.88	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
364525_092-LP3-ITS-0092	Lavaux_2021-09-30_must_Plot12_Row6/Vine11_ID88	2.53	Harvest_2021	must	Lavaux_Plot_12	2021-09-30 00:00:00 +0200		Harvest	2021	Year2021	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	46°30′09.426″N 6°42′17.825″E	46.5026282835503	6.70495171985618	NW	Cluster1	Cluster1	no
