id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Must_Oechsle	Wine_Tartatic_Acid	Wine_Malic_Acid	Wine_Glucose	Wine_Fructose	Wine_Lactic_Acid	Wien_Glycerol	Wine_Acetic_Acid
364526_570-LP3-ITS-1146	MV_Post-AF_Plot12_2022-09-30	Post-AF	Lavaux_Plot_12	30.09.2022	2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	71.0	1.57	0.05	0.2	0.2	0.61	4.56	0.29
364526_549-LP3-ITS-1125	MV_Post-AF_Plot13_2022-09-30	Post-AF	Lavaux_Plot_13	30.09.2022	2022	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	74.0	1.13	0.05	0.2	0.2	0.56	4.19	0.23
364526_574-LP3-ITS-1150	MV_Post-AF_Plot14_2022-09-30	Post-AF	Lavaux_Plot_14	30.09.2022	2022	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	84.0	1.38	0.05	0.2	0.2	0.52	4.8	0.6
364526_550-LP3-ITS-1126	MV_Post-AF_Plot15_2022-09-30	Post-AF	Lavaux_Plot_15	30.09.2022	2022	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	75.0	1.66	0.05	0.2	0.2	0.44	4.53	0.37
364526_566-LP3-ITS-1142	MV_Post-AF_Plot17_2022-09-30	Post-AF	Lavaux_Plot_17	30.09.2022	2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	81.0	0.97	0.05	0.2	1.44	0.94	5.15	0.95
364526_572-LP3-ITS-1148	MV_Post-AF_Plot19_2022-09-30	Post-AF	Lavaux_Plot_19	30.09.2022	2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	73.0	0.81	0.05	0.2	0.2	0.81	4.54	0.43
364526_565-LP3-ITS-1141	MV_Post-AF_Plot20_2022-09-30	Post-AF	Lavaux_Plot_20	30.09.2022	2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	82.0	1.4	0.05	0.2	0.2	0.5	4.72	0.36
364526_568-LP3-ITS-1144	MV_Post-AF_Plot4_2022-09-30	Post-AF	Lavaux_Plot_4	30.09.2022	2022	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	80.0	1.3	0.05	0.2	0.2	0.52	4.73	0.33
364526_562-LP3-ITS-1138	MV_Post-AF_Plot5_2022-09-30	Post-AF	Lavaux_Plot_5	30.09.2022	2022	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	81.0	1.03	0.05	0.2	0.2	1.01	5.13	0.76
364526_559-LP3-ITS-1135	MV_Post-AF_Plot9_2022-09-30	Post-AF	Lavaux_Plot_9	30.09.2022	2022	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	76.0	1.12	0.05	0.2	0.2	0.58	4.75	0.71
364526_361-LP3-ITS-0937	MV_Must_Plot12_2023-09-23	MV-must	Lavaux_Plot_12	23.09.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364525_569-LP3-ITS-0569	MV_Must_Plot13_2023-09-23	MV-must	Lavaux_Plot_13	23.09.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364525_575-LP3-ITS-0575	MV_Must_Plot14_2023-09-23	MV-must	Lavaux_Plot_14	23.09.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_349-LP3-ITS-0925	MV_Must_Plot15_2023-09-23	MV-must	Lavaux_Plot_15	23.09.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_354-LP3-ITS-0930	MV_Must_Plot17_2023-09-23	MV-must	Lavaux_Plot_17	23.09.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364525_573-LP3-ITS-0573	MV_Must_Plot19_2023-09-23	MV-must	Lavaux_Plot_19	23.09.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_345-LP3-ITS-0921	MV_Must_Plot20_2023-09-23	MV-must	Lavaux_Plot_20	23.09.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_347-LP3-ITS-0923	MV_Must_Plot4_2023-09-23	MV-must	Lavaux_Plot_4	23.09.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_343-LP3-ITS-0919	MV_Must_Plot5_2023-09-23	MV-must	Lavaux_Plot_5	23.09.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_358-LP3-ITS-0934	MV_Must_Plot9_2023-09-23	MV-must	Lavaux_Plot_9	23.09.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364525_574-LP3-ITS-0574	MV_Post-AF_Plot12_2023-10-11	Post-AF	Lavaux_Plot_12	11.10.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364525_568-LP3-ITS-0568	MV_Post-AF_Plot13_2023-10-11	Post-AF	Lavaux_Plot_13	11.10.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_356-LP3-ITS-0932	MV_Post-AF_Plot14_2023-10-11	Post-AF	Lavaux_Plot_14	11.10.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_351-LP3-ITS-0927	MV_Post-AF_Plot15_2023-10-11	Post-AF	Lavaux_Plot_15	11.10.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_350-LP3-ITS-0926	MV_Post-AF_Plot17_2023-10-11	Post-AF	Lavaux_Plot_17	11.10.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_346-LP3-ITS-0922	MV_Post-AF_Plot19_2023-10-11	Post-AF	Lavaux_Plot_19	11.10.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_362-LP3-ITS-0938	MV_Post-AF_Plot20_2023-10-11	Post-AF	Lavaux_Plot_20	11.10.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_357-LP3-ITS-0933	MV_Post-AF_Plot4_2023-10-11	Post-AF	Lavaux_Plot_4	11.10.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364526_344-LP3-ITS-0920	MV_Post-AF_Plot5_2023-10-11	Post-AF	Lavaux_Plot_5	11.10.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_352-LP3-ITS-0928	MV_Post-AF_Plot9_2023-10-11	Post-AF	Lavaux_Plot_9	11.10.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_348-LP3-ITS-0924	MV_Post-MLF_Plot12_2023-12-11	Post-MLF	Lavaux_Plot_12	11.12.2023	2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	75.0	2.71	0.09	0.44	0.62	0.98	5.87	0.62
364525_570-LP3-ITS-0570	MV_Post-MLF_Plot13_2023-12-11	Post-MLF	Lavaux_Plot_13	11.12.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_360-LP3-ITS-0936	MV_Post-MLF_Plot14_2023-12-11	Post-MLF	Lavaux_Plot_14	11.12.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_359-LP3-ITS-0935	MV_Post-MLF_Plot15_2023-12-11	Post-MLF	Lavaux_Plot_15	11.12.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_355-LP3-ITS-0931	MV_Post-MLF_Plot17_2023-12-11	Post-MLF	Lavaux_Plot_17	11.12.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_342-LP3-ITS-0918	MV_Post-MLF_Plot19_2023-12-11	Post-MLF	Lavaux_Plot_19	11.12.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_353-LP3-ITS-0929	MV_Post-MLF_Plot20_2023-12-11	Post-MLF	Lavaux_Plot_20	11.12.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364525_567-LP3-ITS-0567	MV_Post-MLF_Plot4_2023-12-11	Post-MLF	Lavaux_Plot_4	11.12.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364525_572-LP3-ITS-0572	MV_Post-MLF_Plot5_2023-12-11	Post-MLF	Lavaux_Plot_5	11.12.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364525_571-LP3-ITS-0571	MV_Post-MLF_Plot9_2023-12-11	Post-MLF	Lavaux_Plot_9	11.12.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_491-LP3-ITS-1067	Lavaux_2023-08-24_leaf_Plot15_washed	leaf	Lavaux_Plot_15	24.08.2023	2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	71.0	2.65	0.13	0.61	1.04	0.78	4.79	2.21
364526_493-LP3-ITS-1069	Lavaux_2022-08-10_leaf_Plot20_washed	leaf	Lavaux_Plot_20	10.08.2022	2022	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	82.0	1.4	0.05	0.2	0.2	0.5	4.72	0.36
364526_487-LP3-ITS-1063	Lavaux_2023-08-24_leaf_Plot17_washed	leaf	Lavaux_Plot_17	24.08.2023	2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	75.0	2.36	0.16	0.97	2.34	1.04	5.76	1.72
364526_488-LP3-ITS-1064	Lavaux_2023-08-24_leaf_Plot20_washed	leaf	Lavaux_Plot_20	24.08.2023	2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	76.0	2.24	0.08	0.46	0.81	0.89	5.7	0.82
364526_489-LP3-ITS-1065	Lavaux_2023-08-24_leaf_Plot14_washed	leaf	Lavaux_Plot_14	24.08.2023	2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	80.0	2.15	0.15	0.72	2.03	1.16	6.12	1.63
364526_494-LP3-ITS-1070	Lavaux_2022-08-10_leaf_Plot12_washed	leaf	Lavaux_Plot_12	10.08.2022	2022	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	71.0	1.57	0.05	0.2	0.2	0.61	4.56	0.29
364526_495-LP3-ITS-1071	Lavaux_2023-08-24_leaf_Plot9_washed	leaf	Lavaux_Plot_9	24.08.2023	2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	74.0	1.7	0.08	0.47	0.5	0.98	6.15	0.69
364526_496-LP3-ITS-1072	Lavaux_2022-08-10_leaf_Plot14_washed	leaf	Lavaux_Plot_14	10.08.2022	2022	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	84.0	1.38	0.05	0.2	0.2	0.52	4.8	0.6
364526_485-LP3-ITS-1061	Lavaux_2023-08-24_leaf_Plot13_washed	leaf	Lavaux_Plot_13	24.08.2023	2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	71.0	1.7	0.05	0.44	0.55	1.01	5.85	0.62
364526_486-LP3-ITS-1062	Lavaux_2022-08-10_leaf_Plot17_washed	leaf	Lavaux_Plot_17	10.08.2022	2022	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	81.0	0.97	0.05	0.2	1.44	0.94	5.15	0.95
364526_509-LP3-ITS-1085	Lavaux_2022-08-10_leaf_Plot15_washed	leaf	Lavaux_Plot_15	10.08.2022	2022	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	75.0	1.66	0.05	0.2	0.2	0.44	4.53	0.37
364526_510-LP3-ITS-1086	Lavaux_2023-08-24_leaf_Plot19_washed	leaf	Lavaux_Plot_19	24.08.2023	2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	66.0	1.44	0.08	0.48	0.56	1.14	4.98	0.8
364526_511-LP3-ITS-1087	Lavaux_2022-08-10_leaf_Plot5_washed	leaf	Lavaux_Plot_5	10.08.2022	2022	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	81.0	1.03	0.05	0.2	0.2	1.01	5.13	0.76
364526_501-LP3-ITS-1077	Lavaux_2022-08-10_leaf_Plot19_washed	leaf	Lavaux_Plot_19	10.08.2022	2022	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	73.0	0.81	0.05	0.2	0.2	0.81	4.54	0.43
364526_502-LP3-ITS-1078	Lavaux_2022-08-10_leaf_Plot4_washed	leaf	Lavaux_Plot_4	10.08.2022	2022	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	80.0	1.3	0.05	0.2	0.2	0.52	4.73	0.33
364526_504-LP3-ITS-1080	Lavaux_2023-08-24_leaf_Plot5_washed	leaf	Lavaux_Plot_5	24.08.2023	2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	71.0	1.88	0.05	0.47	0.64	1.09	6.12	0.72
364526_497-LP3-ITS-1073	Lavaux_2022-08-10_leaf_Plot11_washed	leaf	Lavaux_Plot_11	10.08.2022	2022	11	490	20	South	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Gravel_moraine								
364526_500-LP3-ITS-1076	Lavaux_2022-08-10_leaf_Plot13_washed	leaf	Lavaux_Plot_13	10.08.2022	2022	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	74.0	1.13	0.05	0.2	0.2	0.56	4.19	0.23
364526_505-LP3-ITS-1081	Lavaux_2022-08-10_leaf_Plot9_washed	leaf	Lavaux_Plot_9	10.08.2022	2022	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	76.0	1.12	0.05	0.2	0.2	0.58	4.75	0.71
364526_507-LP3-ITS-1083	Lavaux_2023-08-24_leaf_Plot4_washed	leaf	Lavaux_Plot_4	24.08.2023	2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	72.0	2.02	0.09	0.46	0.62	0.95	5.83	0.83
364525_273-LP3-ITS-0273	Lavaux_2021-09-30_must_Plot5_Row6/Vine30_ID37	must	Lavaux_Plot_5	2021-09-30 00:00:00 +0200	2021	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	75.0	2.9	0.06	0.34	0.3	1.62	7.45	0.63
